fotmob_id,nom_fotmob,volume_course,score_volume,pressing,score_pressing,recuperation,score_recuperation,distance_90_reelle,sprints_90_reels,source,relentless,styles_ea
848612,Nasser Al-Dawsari,Moyen,0.491,Moyen,0.461,,,,,estime EA,,
546190,Lubambo Musonda,Moyen,0.582,Haut,0.741,,,,,estime EA,,Quick Step|Rapid
950396,Jordy Alcívar,Haut,0.745,Moyen,0.583,,,,,estime EA,,Tiki Taka
819874,Luca Magnino,Moyen,0.636,Moyen,0.6,,,,,estime EA,,
1284559,Novatus Miroshi,Moyen,0.618,Moyen,0.593,Haut,0.89,,,estime EA,,Precision Header
780414,Josh Dacres-Cogley,Haut,0.927,Haut,0.849,,,,,estime EA,,Long Throw|Rapid|Whipped Pass
784847,Giannis Papanikolaou,Haut,0.745,Haut,0.664,Haut,0.746,,,estime EA,,
175947,James McClean,Haut,0.745,Moyen,0.481,,,,,estime EA,,Power Shot|Slide Tackle|Whipped Pass
355739,Callum Paterson,Haut,0.727,Moyen,0.525,,,,,estime EA,,Long Throw
662728,Jordan Thompson,Moyen,0.618,Moyen,0.552,,,,,estime EA,,
729733,Andre Dozzell,Haut,0.764,Moyen,0.641,,,,,estime EA,,
819872,Mark Harris,Haut,0.745,Haut,0.746,,,,,estime EA,,
847357,Mehdi Leris,Moyen,0.636,Moyen,0.488,Haut,0.966,,,estime EA,,
920741,Javi Martinez,Haut,0.709,Moyen,0.538,,,,,estime EA,,Technical
1180696,Fodé Doucouré,Haut,0.673,Haut,0.737,Haut,0.676,,,estime EA,,
890155,Ogün Bayrak,Moyen,0.618,Moyen,0.624,Moyen,0.655,,,estime EA,,
361768,Cafú,Moyen,0.364,Moyen,0.349,Bas,0.26,,,estime EA,,
1072860,Shaquil Delos,Moyen,0.582,Haut,0.68,,,,,estime EA,,Bruiser|Intercept|Quick Step
612278,Mamadou Thiam,Haut,0.818,Haut,0.744,,,,,estime EA,,Enforcer|Precision Header
449283,Alessandro Deiola,Moyen,0.545,Moyen,0.35,Moyen,0.5,,,estime EA,,Aerial Fortress
239589,Leo Stulac,Moyen,0.491,Moyen,0.491,,,,,estime EA,,
951953,Ousmane Diakité,Moyen,0.582,Moyen,0.528,,,,,estime EA,,
1056267,Mickael Biron,Moyen,0.655,Haut,0.699,,,,,estime EA,,Finesse Shot
1118910,Alex Robertson,Moyen,0.545,Moyen,0.605,,,,,estime EA,,Dead Ball|First Touch|Pinged Pass
1273298,Victor Bak,Moyen,0.545,Moyen,0.635,Moyen,0.593,,,estime EA,,
612526,Simone Pontisso,Haut,0.695,Moyen,0.602,,,,,estime EA,oui,Dead Ball|Finesse Shot|Precision Header|Relentless
1245179,Habib Keïta,Haut,0.673,Moyen,0.533,Haut,0.679,,,estime EA,,Press Proven
873560,Mees de Wit,Haut,0.691,Moyen,0.642,Haut,0.683,,,estime EA,,Slide Tackle
1367702,Brodie Spencer,Haut,0.782,Haut,0.75,,,,,estime EA,,
1091015,Nermin Karic,Moyen,0.655,Moyen,0.506,,,,,estime EA,,
1523822,Gjivai Zechiël,Moyen,0.582,Moyen,0.599,Haut,0.698,,,estime EA,,Intercept|Inventive|Technical
1202707,Carlos Mora,Moyen,0.618,Moyen,0.603,,,,,estime EA,,Press Proven|Trickster
577904,Marko Jankovic,Moyen,0.634,Moyen,0.427,Haut,0.909,10811,8.3,mesure FotMob,,
952529,Sergio Lopez,Moyen,0.418,Moyen,0.533,,,,,estime EA,,
1161870,Anders Klynge,Haut,0.782,Moyen,0.587,,,,,estime EA,,Incisive Pass|Tiki Taka
1430830,Ryan Andrews,Moyen,0.6,Haut,0.687,,,,,estime EA,,
1307957,Romano Floriani Mussolini,Haut,0.691,Moyen,0.561,Bas,0.256,,,estime EA,,
238534,Daniel Johnson,Moyen,0.582,Moyen,0.589,Bas,0.202,,,estime EA,,
566118,Arkadiusz Reca,Moyen,0.655,Haut,0.679,,,,,estime EA,,Rapid|Whipped Pass
770163,Alexandru Cicâldau,Moyen,0.491,Moyen,0.41,Bas,0.102,,,estime EA,,
954574,Jonas Auer,Haut,0.818,Haut,0.714,,,,,estime EA,,Long Ball Pass|Whipped Pass
955194,Matej Valenta,Moyen,0.6,Moyen,0.494,Haut,0.912,,,estime EA,,
929665,Kenzo Goudmijn,Moyen,0.545,Moyen,0.605,Bas,0.293,,,estime EA,,
672487,Corey Blackett-Taylor,Moyen,0.509,Haut,0.712,,,,,estime EA,,Quick Step|Rapid
771686,Dylan Bronn,Haut,0.764,Moyen,0.529,,,,,estime EA,,
869298,Nikolas Nartey,Bas,0.273,Moyen,0.404,Moyen,0.629,,,estime EA,,
881770,Kevin Piscopo,Moyen,0.582,Haut,0.67,,,,,estime EA,,Quick Step
1082106,Jayden Nelson,Moyen,0.527,Haut,0.75,,,,,estime EA,,Rapid
1112702,Arkadiusz Pyrka,Haut,0.691,Haut,0.714,Moyen,0.628,,,estime EA,,Technical
1289520,Gabriele Piccinini,Moyen,0.636,Moyen,0.519,Moyen,0.578,,,estime EA,,Jockey
1331597,Gustavo Puerta,Moyen,0.618,Moyen,0.512,Bas,0.165,,,estime EA,,
1526614,Inaki González,Haut,0.691,Moyen,0.571,,,,,estime EA,,
1473991,Dominik Pech,Moyen,0.491,Moyen,0.491,,,,,estime EA,,
1199113,Merchas Doski,Moyen,0.436,Moyen,0.541,Haut,0.975,,,estime EA,,
511032,Ben Osborn,Moyen,0.545,Moyen,0.483,,,,,estime EA,,Incisive Pass
488191,Tarkan Serbest,Moyen,0.564,Moyen,0.459,,,,,estime EA,,
950823,Paul Will,Haut,0.818,Haut,0.704,,,,,estime EA,,Intercept|Jockey|Pinged Pass
1045656,Billy Mitchell,Haut,0.691,Moyen,0.541,,,,,estime EA,,
304668,Sander van de Streek,Moyen,0.655,Moyen,0.343,Bas,0.231,,,estime EA,,Aerial Fortress
390642,Furkan Soyalp,Moyen,0.527,Moyen,0.496,Haut,0.964,,,estime EA,,
583434,Aaron Collins,Haut,0.891,Haut,0.794,,,,,estime EA,,Finesse Shot|Gamechanger
610273,Witi,Haut,0.818,Haut,0.846,Moyen,0.427,,,estime EA,,Rapid
665339,Marco Festa,Bas,-0.036,Bas,0.067,,,,,estime EA,,
684938,Nicolas Janvier,Moyen,0.527,Moyen,0.485,Moyen,0.547,,,estime EA,,
1098066,Amadou Dante,Haut,0.727,Haut,0.718,Moyen,0.59,,,estime EA,,Intercept
724948,Ondrej Karafiat,Moyen,0.473,Moyen,0.423,,,,,estime EA,,Anticipate
1192854,Naouirou Ahamada,Moyen,0.436,Moyen,0.52,Moyen,0.637,,,estime EA,,
1356299,Pedro Santos,Haut,0.727,Moyen,0.606,Haut,0.935,,,estime EA,,
1330872,David Ozoh,Moyen,0.545,Moyen,0.462,,,,,estime EA,,
661062,Luca Marseiler,Moyen,0.618,Haut,0.715,,,,,estime EA,,Gamechanger|Low Driven Shot|Technical
1052360,Stefano Russo,Haut,1,Haut,0.771,,,,,estime EA,oui,Dead Ball|Intercept|Long Ball Pass|Press Proven|Relentless|Slide Tackle
414856,Gaetano Letizia,Haut,0.691,Moyen,0.622,,,,,estime EA,,Rapid|Whipped Pass
208077,Danilo,Moyen,0.545,Moyen,0.523,,,,,estime EA,,Slide Tackle
847221,Davis Keillor-Dunn,Haut,0.968,Haut,0.904,,,,,estime EA,oui,Inventive|Long Ball Pass|Relentless|Technical
915331,Victor Jensen,Haut,0.964,Haut,0.721,Moyen,0.539,,,estime EA,,Technical
1029778,Idris El Mizouni,Haut,0.818,Moyen,0.612,,,,,estime EA,,Anticipate|Intercept
962706,Oliver Cooper,Moyen,0.582,Moyen,0.558,,,,,estime EA,,
1206310,Niall Huggins,Moyen,0.491,Moyen,0.644,,,,,estime EA,,
1076138,Hector Kyprianou,Haut,0.764,Moyen,0.55,,,,,estime EA,,Aerial Fortress|Long Ball Pass|Precision Header
1134508,Tatsuki Seko,Moyen,0.6,Moyen,0.515,,,,,estime EA,,
1177359,Ismaël Boura,Haut,0.691,Haut,0.673,,,,,estime EA,,Intercept
1202909,Marco John,Moyen,0.618,Moyen,0.532,,,,,estime EA,,Anticipate|Slide Tackle
1138592,Zidane Iqbal,Moyen,0.655,Moyen,0.547,Haut,0.84,,,estime EA,,Technical
857618,Arber Hoxha,Moyen,0.491,Moyen,0.623,Bas,0.225,,,estime EA,,Rapid
982272,Sidnei Tavares,Moyen,0.545,Moyen,0.493,,,,,estime EA,,Aerial Fortress
215158,Haitam Aleesami,Moyen,0.469,Moyen,0.467,,,10481,8.8,mesure FotMob,,
872742,Tim Handwerker,Haut,0.895,Haut,0.896,,,,,estime EA,oui,Relentless
1167225,Iván Morante,Moyen,0.582,Moyen,0.517,,,,,estime EA,,
1244808,Tim Jabol-Folcarelli,Haut,0.745,Moyen,0.552,Haut,0.962,,,estime EA,,
1411496,Dani Sanchez,Moyen,0.636,Moyen,0.61,,,,,estime EA,,
736188,Josh Koroma,Moyen,0.6,Haut,0.708,,,,,estime EA,,Finesse Shot
865066,Joel Grodowski,Haut,0.691,Haut,0.785,,,,,estime EA,,Low Driven Shot|Rapid
915168,Sergio González,Haut,0.8,Moyen,0.452,,,,,estime EA,,Intercept|Long Ball Pass
1111391,Liam Gibbs,Moyen,0.582,Moyen,0.517,,,,,estime EA,,
1125997,Shurandy Sambo,Moyen,0.655,Moyen,0.638,Haut,0.719,,,estime EA,,Block
1214915,Brooke Norton-Cuffy,Moyen,0.509,Moyen,0.6,Moyen,0.386,,,estime EA,,
1173785,Édouard Michut,Moyen,0.618,Moyen,0.491,Haut,0.961,,,estime EA,,Technical
1372284,Beni,Moyen,0.545,Moyen,0.493,Haut,0.943,,,estime EA,,Press Proven
1203187,Mathijs Tielemans,Haut,0.727,Moyen,0.586,,,,,estime EA,,
1203447,Camiel Neghli,Haut,0.8,Haut,0.706,,,,,estime EA,,Dead Ball|Gamechanger|Power Shot
1518451,Mikayil Faye,Moyen,0.473,Moyen,0.515,,,,,estime EA,,
1256224,Mário Sauer,Moyen,0.6,Moyen,0.586,Haut,0.704,,,estime EA,,
180784,Marvin Peersman,Moyen,0.545,Moyen,0.493,Haut,0.777,,,estime EA,,
210819,Max Power,Haut,0.818,Moyen,0.48,,,,,estime EA,,First Touch|Long Ball Pass|Long Throw
561619,Clint Leemans,Moyen,0.655,Moyen,0.374,Haut,0.671,,,estime EA,,Dead Ball
833697,Darko Churlinov,Moyen,0.545,Moyen,0.625,Bas,0.163,,,estime EA,,Finesse Shot|Press Proven
1184468,Thelo Aasgaard,Moyen,0.564,Moyen,0.48,Bas,0.321,,,estime EA,,Finesse Shot|Precision Header
1354177,Benjamin Cremaschi,Moyen,0.364,Moyen,0.481,,,,,estime EA,,
1436850,Clement Bischoff,Moyen,0.618,Moyen,0.593,,,,,estime EA,,Anticipate|Inventive|Jockey
1429598,Soumaila Diabate,Haut,0.782,Haut,0.699,Haut,0.983,,,estime EA,,
172803,Gökhan Degirmenci,Bas,-0.036,Bas,-0.004,Haut,0.738,,,estime EA,,Far Throw
172284,Ryan Allsop,Bas,-0.055,Bas,-0.001,,,,,estime EA,,Far Reach|Footwork
1146375,Max Brandt,Haut,0.945,Haut,0.663,,,,,estime EA,,Press Proven
1178779,Alen Sherri,Bas,-0.091,Bas,0.014,,,,,estime EA,,
1302796,Mateo Lisica,Moyen,0.545,Haut,0.727,Moyen,0.62,,,estime EA,,
433956,Will Vaulks,Haut,0.836,Moyen,0.467,,,,,estime EA,,Aerial Fortress|Anticipate|Intercept|Long Ball Pass
642528,Moritz Heyer,Moyen,0.527,Moyen,0.424,,,,,estime EA,,
822394,Alex Pinto,Moyen,0.636,Moyen,0.6,,,,,estime EA,,
929350,Jannik Rochelt,Haut,0.873,Haut,0.766,,,,,estime EA,,Inventive|Technical
389181,Metehan Mimaroglu,Moyen,0.418,Moyen,0.605,Moyen,0.509,,,estime EA,,Rapid
1330848,Frank Feller,Bas,-0.255,Bas,-0.214,,,,,estime EA,,
1322880,Sergio Ortuno,Moyen,0.618,Moyen,0.41,,,,,estime EA,,Intercept|Long Ball Pass
1105448,Elvin Cafarquliyev,Moyen,0.352,Haut,0.912,Moyen,0.441,10234,14.7,mesure FotMob,,
303088,Roger Marti,Moyen,0.564,Moyen,0.52,,,,,estime EA,,Finesse Shot
522440,Marcus Harness,Moyen,0.545,Haut,0.676,,,,,estime EA,,Inventive
678767,Alexandre Olliero,Bas,-0.309,Bas,-0.052,,,,,estime EA,,
1176801,Matías García,Moyen,0.545,Moyen,0.34,,,,,estime EA,,
816781,Fabio Maistro,Moyen,0.582,Moyen,0.528,,,,,estime EA,,Dead Ball|Finesse Shot
1734096,Mohamed Toure,Bas,0.255,Moyen,0.559,,,,,estime EA,,Enforcer|Rapid
820982,Gianluca Frabotta,Moyen,0.618,Moyen,0.522,,,,,estime EA,,Whipped Pass
1086653,Tyler Goodrham,Moyen,0.582,Moyen,0.609,,,,,estime EA,,Gamechanger|Technical
1393480,Skelly Alvero,Moyen,0.491,Moyen,0.339,,,,,estime EA,,
1526603,Oliver Braude,Haut,0.691,Moyen,0.551,Haut,0.868,,,estime EA,,
1527142,Mathias De Amorim,Moyen,0.527,Moyen,0.547,Haut,0.971,,,estime EA,,
1608454,Marcus Linday,Haut,0.8,Moyen,0.605,Haut,0.919,,,estime EA,,Jockey
1288907,Yacine Titraoui,Moyen,0.545,Moyen,0.523,,,,,estime EA,,
441883,Gaston Pereiro,Bas,0.255,Moyen,0.387,,,,,estime EA,,Finesse Shot|Gamechanger|Technical
683364,Hakeem Odoffin,Moyen,0.618,Moyen,0.471,,,,,estime EA,,Intercept|Precision Header
1047664,Adil Aouchiche,Moyen,0.345,Moyen,0.443,,,,,estime EA,,
1355837,Serginho,Moyen,0.473,Moyen,0.464,Haut,0.844,,,estime EA,,
458602,Jan Gyamerah,Moyen,0.655,Moyen,0.628,,,,,estime EA,,Jockey
574850,Fabio Gerli,Haut,0.891,Moyen,0.55,,,,,estime EA,,Anticipate|Incisive Pass|Jockey
702395,Massimiliano Mangraviti,Moyen,0.545,Moyen,0.513,,,,,estime EA,,Long Ball Pass
791416,Sam Smith,Moyen,0.618,Moyen,0.603,Bas,0.028,,,estime EA,,Aerial Fortress
743743,Leonardo Candellone,Haut,0.764,Moyen,0.56,,,,,estime EA,,
905457,Jizz Hornkamp,Moyen,0.345,Moyen,0.413,Bas,0.228,,,estime EA,,Precision Header
1186014,Felix Gebhardt,Bas,0.0,Bas,0.051,,,,,estime EA,,Far Throw|Footwork
1353472,Brian Mansilla,Moyen,0.455,Moyen,0.487,,,,,estime EA,,
510425,Stijn van Gassel,Bas,-0.091,Bas,0.014,Haut,0.723,,,estime EA,,Far Throw|Footwork
1136450,Abu Kamara,Moyen,0.545,Haut,0.696,,,,,estime EA,,Finesse Shot|Quick Step|Technical
1367955,Jocelyn Janneh,Moyen,0.636,Moyen,0.59,,,,,estime EA,,Intercept
1202885,Denis Visinsky,Moyen,0.418,Moyen,0.544,Bas,0.083,,,estime EA,,
210437,Lionel Carole,Moyen,0.509,Moyen,0.499,Moyen,0.656,,,estime EA,,Intercept
417743,Raffaele Di Gennaro,Bas,0.0,Bas,0.01,,,,,estime EA,,
259809,Jay Fulton,Moyen,0.491,Moyen,0.39,,,,,estime EA,,
997560,Femi Seriki,Moyen,0.545,Haut,0.686,,,,,estime EA,,Rapid
1305626,Nacho Martin,Moyen,0.618,Moyen,0.563,,,,,estime EA,,
1125446,Balthazar Pierret,Moyen,0.564,Moyen,0.531,,,,,estime EA,,
1384426,Ryan Fosso,Moyen,0.545,Moyen,0.432,Haut,0.97,,,estime EA,,
302783,Ben Wilson,Bas,-0.182,Bas,-0.073,,,,,estime EA,,
526227,Nordin Jackers,Bas,0.029,Bas,0.026,Bas,0.295,5107,0.0,mesure FotMob,,Footwork
171213,Valentin Cretu,Haut,0.709,Moyen,0.66,,,,,estime EA,,Long Throw|Slide Tackle
1366034,Simone Pafundi,Moyen,0.382,Moyen,0.59,,,,,estime EA,,Finesse Shot|Technical
1321605,Mario Martin,Moyen,0.491,Moyen,0.42,Haut,0.755,,,estime EA,,
1336006,Jorge Pascual,Haut,0.709,Moyen,0.64,,,,,estime EA,,
1509423,David Moses,Moyen,0.577,Haut,0.958,,,10690,16.8,mesure FotMob,,
1580522,Ángel Ortiz,Moyen,0.436,Moyen,0.53,Haut,0.88,,,estime EA,,
191174,Jake Bidwell,Haut,0.673,Moyen,0.493,,,,,estime EA,,Block
401932,Adam Davies,Bas,-0.2,Bas,-0.08,,,,,estime EA,,
563069,Yann Bodiger,Moyen,0.636,Moyen,0.366,,,,,estime EA,,Aerial Fortress|Press Proven
820974,Ron Schallenberg,Haut,0.895,Haut,0.672,,,,,estime EA,oui,Aerial Fortress|Intercept|Relentless
712737,Paul Smyth,Moyen,0.545,Haut,0.737,,,,,estime EA,,Rapid
1283469,Oussama El Azzouzi,Bas,0.291,Bas,0.269,Haut,0.834,,,estime EA,,
1210508,Diogo Nascimento,Moyen,0.564,Moyen,0.592,,,,,estime EA,,
484264,Adam Lundkvist,Moyen,0.655,Moyen,0.547,Haut,0.694,,,estime EA,,Block|Whipped Pass
968029,Lautaro Valenti,Haut,0.673,Moyen,0.554,Moyen,0.479,,,estime EA,,Slide Tackle
1097753,Kwadwo Baah,Bas,0.327,Moyen,0.629,,,,,estime EA,,
1323479,Tim Rossmann,Moyen,0.509,Haut,0.682,,,,,estime EA,,Rapid
1290968,Antoine Hainaut,Bas,0.218,Moyen,0.372,,,,,estime EA,,
1307663,Sinclair Armstrong,Moyen,0.436,Haut,0.663,,,,,estime EA,,Chip Shot|Low Driven Shot
1597668,Rio Ngumoha,Moyen,0.4,Haut,0.689,Bas,0.259,,,estime EA,,Quick Step|Technical
289216,Benjamin Uphoff,Bas,-0.309,Bas,-0.164,,,,,estime EA,,
540415,André Ferreira,Bas,-0.127,Bas,-0.071,Moyen,0.483,,,estime EA,,
943056,Daniel Bielica,Bas,-0.2,Bas,-0.06,Moyen,0.508,,,estime EA,,
1053472,Marco Tilio,Moyen,0.636,Haut,0.712,,,,,estime EA,,First Touch|Rapid
1358655,Julio Soler,Moyen,0.364,Moyen,0.501,,,,,estime EA,,
1362492,Santiago Castaneda,Moyen,0.655,Moyen,0.618,,,,,estime EA,,Aerial Fortress
200124,Sivert Heltne Nilsen,Haut,0.764,Moyen,0.356,,,,,estime EA,,Incisive Pass|Slide Tackle
1025773,Daniel Paraschiv,Haut,0.745,Haut,0.685,,,,,estime EA,,Finesse Shot
860278,Matteo Rover,Moyen,0.509,Moyen,0.57,,,,,estime EA,,
1401997,Álex Padilla,Bas,-0.327,Bas,-0.161,Bas,0.256,,,estime EA,,
1097375,Jakob Lemmer,Moyen,0.618,Moyen,0.613,,,,,estime EA,,Press Proven|Whipped Pass
1388071,Reda Belahyane,Moyen,0.491,Moyen,0.491,Moyen,0.595,,,estime EA,,Jockey|Slide Tackle
1426704,Tygo Land,Moyen,0.382,Moyen,0.468,Moyen,0.475,,,estime EA,,Press Proven|Tiki Taka
892379,Alex Douglas,Moyen,0.527,Moyen,0.618,,,,,estime EA,,Anticipate
212873,Daniel Batz,Bas,-0.2,Bas,-0.121,Moyen,0.594,,,estime EA,,
1209446,Jesus Bernal,Haut,0.764,Moyen,0.458,,,,,estime EA,,Aerial Fortress|Intercept
982745,Charlie Kelman,Haut,0.745,Haut,0.725,,,,,estime EA,,Low Driven Shot|Precision Header
1121295,Kacper Urbanski,Moyen,0.382,Moyen,0.519,,,,,estime EA,,
1073569,Can Keles,Moyen,0.491,Moyen,0.593,Bas,0.23,,,estime EA,,
575065,José Gomes,Haut,0.745,Moyen,0.593,Bas,0.31,,,estime EA,,
1613676,Said El Mala,Moyen,0.364,Moyen,0.491,Bas,0.206,,,estime EA,,Low Driven Shot|Technical
1010726,Hiroki Akiyama,Moyen,0.527,Moyen,0.526,,,,,estime EA,,Press Proven
466852,Andries Noppert,Bas,0.036,Bas,-0.036,,,,,estime EA,,Cross Claimer
620914,Koji Miyoshi,Bas,0.291,Moyen,0.533,,,,,estime EA,,First Touch|Incisive Pass
415137,Alberto Paleari,Bas,-0.182,Bas,-0.164,Moyen,0.585,,,estime EA,,
833603,Vladimir Screciu,Moyen,0.6,Moyen,0.586,,,,,estime EA,,Long Ball Pass
1121204,Pepe Sánchez,Bas,0.291,Moyen,0.371,,,,,estime EA,,Long Ball Pass
1187055,Júlio Romão,Moyen,0.455,Moyen,0.395,,,,,estime EA,,Bruiser
1130766,Tristan Crama,Moyen,0.655,Moyen,0.516,,,,,estime EA,,
1276685,Lasso Coulibaly,Moyen,0.418,Haut,0.686,,,,,estime EA,,Rapid
1421505,Gvidas Gineitis,Moyen,0.436,Bas,0.307,Haut,0.787,,,estime EA,,
1399936,Rayan Ghrieb,Bas,0.2,Moyen,0.436,,,,,estime EA,,
952259,Maxime Busi,Moyen,0.618,Moyen,0.532,,,,,estime EA,,Whipped Pass
1077911,Maximilian Rohr,Moyen,0.455,Bas,0.304,,,,,estime EA,,
803163,Benedikt Pichler,Moyen,0.582,Moyen,0.548,,,,,estime EA,,Aerial Fortress
1258137,Malcom Bokélé,Moyen,0.418,Moyen,0.462,Bas,0.12,,,estime EA,,
1299869,Mohamed Kaba,Moyen,0.509,Moyen,0.377,Haut,0.921,,,estime EA,,
1332217,Valdemar Byskov,Moyen,0.418,Moyen,0.493,,,,,estime EA,,
1180295,Derensili Sanches Fernandes,Moyen,0.582,Haut,0.69,Moyen,0.502,,,estime EA,,Technical
1419974,Ishe Samuels-Smith,Moyen,0.473,Moyen,0.515,,,,,estime EA,,
1401612,Davide Veroli,Moyen,0.509,Moyen,0.509,,,,,estime EA,,
1573544,Anthony Bermont,Haut,0.745,Moyen,0.654,,,,,estime EA,,
1494521,Moris Valincic,Moyen,0.545,Moyen,0.625,Moyen,0.64,,,estime EA,,
582414,Regan Poole,Haut,0.745,Moyen,0.613,,,,,estime EA,,
914132,Rhys Norrington-Davies,Moyen,0.636,Moyen,0.549,,,,,estime EA,,
839879,Fabian de Keijzer,Bas,-0.164,Bas,-0.137,Haut,0.662,,,estime EA,,Cross Claimer
1327518,Lohann Doucet,Moyen,0.527,Moyen,0.435,,,,,estime EA,,Long Ball Pass
1439629,Pascal Klemens,Moyen,0.618,Moyen,0.44,,,,,estime EA,,Aerial Fortress
1353561,Ante Crnac,Moyen,0.491,Moyen,0.583,,,,,estime EA,,
1393117,Sami Ouaissa,Haut,0.764,Haut,0.692,Moyen,0.525,,,estime EA,,
1252072,Lamine Cissé,Moyen,0.527,Haut,0.669,,,,,estime EA,,Press Proven
1255785,Marten Winkler,Moyen,0.6,Haut,0.738,,,,,estime EA,,Quick Step|Rapid
1228408,Jusef Erabi,Moyen,0.6,Moyen,0.647,,,,,estime EA,,Enforcer|Precision Header
874540,Daniel Heber,Haut,0.709,Moyen,0.64,,,,,estime EA,,Aerial Fortress|Block|Intercept|Jockey|Long Ball Pass|Long Throw|Precision Header
1610744,Carlos Espi,Moyen,0.545,Moyen,0.472,Bas,0.282,,,estime EA,,
316684,Florian Stritzel,Bas,-0.236,Bas,-0.176,,,,,estime EA,,Cross Claimer|Deflector
652910,Marius Adamonis,Bas,-0.255,Bas,-0.204,,,,,estime EA,,
716370,David Romero,Moyen,0.473,Moyen,0.576,,,,,estime EA,,
1190097,Octavian Popescu,Moyen,0.564,Moyen,0.653,,,,,estime EA,,Finesse Shot|Technical
1036220,Jannis Heuer,Moyen,0.382,Bas,0.315,,,,,estime EA,,Block
1331037,Adu Ares,Bas,0.273,Moyen,0.577,,,,,estime EA,,Technical
1320887,William Clem,Haut,0.703,Bas,0.196,,,10960,5.6,mesure FotMob,,Press Proven
1380814,Matheus Dias,Moyen,0.527,Moyen,0.404,Haut,0.682,,,estime EA,,Aerial Fortress
560109,Oskar Zawada,Moyen,0.655,Moyen,0.516,,,,,estime EA,,Precision Header
1178959,Rémy Vita,Haut,0.764,Haut,0.672,,,,,estime EA,,Jockey
1035341,Toni Abad,Haut,0.745,Moyen,0.634,,,,,estime EA,,
1192848,Mathis Suray,Moyen,0.655,Moyen,0.516,Bas,0.11,,,estime EA,,
210825,Jamie Paterson,Moyen,0.473,Moyen,0.504,,,,,estime EA,,Acrobatic|Intercept
668307,Amadou Diawara,Bas,0.291,Bas,0.228,,,,,estime EA,,
940334,José Fajardo,Moyen,0.455,Moyen,0.446,,,,,estime EA,,
1177973,Hugo Gambor,Moyen,0.455,Moyen,0.507,,,,,estime EA,,
1222191,Etienne Camara,Moyen,0.509,Moyen,0.438,,,,,estime EA,,
1176843,Anzor Mekvabishvili,Moyen,0.509,Moyen,0.499,,,,,estime EA,,
177837,Vlad Chiriches,Moyen,0.436,Bas,0.236,,,,,estime EA,,Aerial Fortress
360561,Louis Schaub,Moyen,0.491,Moyen,0.379,,,,,estime EA,,Finesse Shot|Incisive Pass|Technical
919916,Emanuel Aiwu,Moyen,0.655,Moyen,0.536,Moyen,0.572,,,estime EA,,Block|Slide Tackle
882068,Julio Alonso,Moyen,0.545,Moyen,0.625,,,,,estime EA,,Block|Jockey
1307961,Sindre Walle Egeli,Moyen,0.582,Haut,0.69,,,,,estime EA,,Finesse Shot
488205,Devante Cole,Moyen,0.636,Haut,0.702,,,,,estime EA,,Quick Step|Rapid
822402,Leo Bengtsson,Moyen,0.582,Moyen,0.66,,,,,estime EA,,
970296,Joe Gauci,Bas,-0.236,Bas,-0.227,Moyen,0.646,,,estime EA,,Cross Claimer|Far Throw
770328,Naïs Djouahra,Moyen,0.4,Moyen,0.557,Bas,0.078,,,estime EA,,Technical
768118,Blaz Kramer,Bas,0.018,Bas,0.323,Bas,0.026,,,estime EA,,Enforcer|Low Driven Shot
1077244,Tim Schreiber,Bas,-0.073,Bas,-0.141,,,,,estime EA,,Footwork
1170238,Brian Gutiérrez,Moyen,0.436,Moyen,0.459,,,,,estime EA,,
1029029,Zakaria Eddahchouri,Bas,0.182,Bas,0.317,,,,,estime EA,,
1226848,Manu Lama,Moyen,0.564,Moyen,0.398,,,,,estime EA,,
1362516,Santiago Hidalgo,Bas,-0.127,Moyen,0.336,Haut,0.818,,,estime EA,,
1420260,Tommaso Martinelli,Bas,-0.4,Bas,-0.313,,,,,estime EA,,
1320446,Marko Ivezic,Moyen,0.527,Moyen,0.435,,,,,estime EA,,
1555492,Abdoulaye Faye,Moyen,0.455,Moyen,0.538,Moyen,0.623,,,estime EA,,
631149,Kasim Rabihic,Moyen,0.582,Moyen,0.578,,,,,estime EA,,Dead Ball|Incisive Pass|Inventive|Long Ball Pass|Technical
1242314,Lenny Joseph,Moyen,0.6,Moyen,0.657,Moyen,0.615,,,estime EA,,
1310131,Tom Watson,Moyen,0.4,Moyen,0.526,,,,,estime EA,,
1284404,Babatunde Akinsola,Bas,0.273,Moyen,0.536,Bas,0.298,,,estime EA,,
1436985,Tidjany Touré,Moyen,0.491,Moyen,0.634,Moyen,0.346,,,estime EA,,
351869,Michael Brouwer,Bas,-0.273,Bas,-0.262,,,,,estime EA,,
750187,Dogukan Sinik,Bas,0.018,Moyen,0.424,Moyen,0.63,,,estime EA,,
768635,Lyndon Dykes,Haut,0.709,Moyen,0.528,,,,,estime EA,,Enforcer
1286192,Fally Mayulu,Moyen,0.527,Moyen,0.577,,,,,estime EA,,
940605,Xavier Amaechi,Moyen,0.455,Moyen,0.629,,,,,estime EA,,
1168520,Mayckel Lahdo,Moyen,0.455,Moyen,0.629,,,,,estime EA,,
798011,Marco Rente,Moyen,0.491,Moyen,0.562,Moyen,0.627,,,estime EA,,
1258287,Lucas Hey,Moyen,0.545,Moyen,0.432,,,,,estime EA,,
759096,Sebastian Grønning,Moyen,0.527,Moyen,0.496,,,,,estime EA,,Gamechanger|Precision Header
