fotmob_id,nom,club,poste,age,pays,numero,ovr_carte,minutes_saison,_note
104229,Petteri Pennanen,KuPS,Ailier,35,FIN,8,,551,
620563,Philipp Förster,Karlsruher SC,Buteur,30,GER,11,,77,"nom seul, non confirme"
1562702,Phillip Diestel,Lübeck,Gardien,,,,,90,
543301,Pibe,Cultural Leonesa,Ailier,,,,,62,
1122479,Picas,AD Fafe,Ailier,25,ANG,11,,82,
466443,Pierre Bourdin,Avranches,Defenseur central,,,,,90,
303930,Pierre Dominik Becken,Lübeck,Defenseur central,,,,,90,plusieurs candidats
497761,Pierre Lavenant,Les Herbiers,Milieu defensif,,,,,86,
863998,Pierre Patron,Concarneau,Gardien,28,FRA,1,,90,
800200,Pina,SD Huesca,Defenseur central,31,ESP,5,,90,plusieurs candidats
243433,Piotr Parzyszek,KuPS,Buteur,32,POL,9,,424,
1022731,Pitu Doncel,CF Talavera de la Reina,Milieu defensif,,,,,171,
470551,Pité,Torreense,Milieu offensif,31,POR,20,,45,
1708123,Plamedi Nsingi,Le Puy,Buteur,25,FRA,11,,176,"nom seul, non confirme"
1258102,Plamen Andreev,Racing Santander,Gardien,21,BUL,1,,300,
714628,Pol Fernández Morales,,Defenseur central,,,,,90,plusieurs candidats
715589,Pol García,Sant Just,Milieu relayeur,,,,,72,plusieurs candidats
631779,Pontones,UCAM Murcia,Lateral,,,,,72,
476349,Quadri Liameed,Sabadell,Milieu defensif,,,,,83,
426480,Quentin Lacour,Bourg en Bresse Peronnas,Defenseur central,32,FRA,5,,90,
1875759,Quentin Mayette,Bayeux,Lateral,,,,,180,
749484,Quina,Pafos FC,Milieu offensif,,,,,295,
936790,Quique Fornos,Cultural Leonesa,Defenseur central,29,ESP,5,,300,
202051,Rachid Hayef,ASC Biesheim,Lateral,,,,,61,
1236313,Raddy Ovouka,Drita,Lateral,,,,,711,
438456,Rade Krunic,FK Crvena Zvezda,Milieu defensif,32,BIH,33,,741,
173904,Radim Breite,Sigma Olomouc,Milieu defensif,36,CZE,7,,339,
844746,Rafa Muñoz,Lincoln Red Imps FC,Lateral,,,,,152,plusieurs candidats
1607517,Rafa Nunez,Eldense,Buteur,,,,,68,plusieurs candidats
1841325,Rafa Ortiz,Cieza,Lateral,,,,,180,plusieurs candidats
1434474,Rafa Rodriguez,Malaga,Milieu defensif,22,ESP,37,,137,plusieurs candidats
675572,Rafael Castilla,Ciudad Lucena,Defenseur central,,,,,90,
1780063,Rafael Compri,Hamrun Spartans,Lateral,,,,,521,
716044,Rafael Cuenca,Atletico Palma del Rio,Defenseur central,,,,,90,"nom seul, non confirme"
724555,Rafaël Ast,Freyming,Gardien,,,,,90,
1608301,Rafinha,Farense,Milieu relayeur,,,,,90,
1239580,Rahim Ibrahim,Slovan Bratislava,Milieu relayeur,24,GHA,5,,287,plusieurs candidats
640508,Ramon Folch,,Milieu relayeur,,,,,90,
598937,Raphaël Adiceam,Les Sables VF,Gardien,35,FRA,1,,90,
1288518,Raul Caballero,Torrent CF,Buteur,,,,,64,"nom seul, non confirme"
1801074,Raul Pereira,Cadiz,Lateral,,,,,180,"nom seul, non confirme"
1557050,Raul Rojas,CA Antoniano,Milieu relayeur,,,,,97,plusieurs candidats
940461,Raz Shlomo,Maccabi Tel Aviv,Defenseur central,26,ISR,13,,501,
639303,Raúl Dacosta,Racing de Ferrol,Ailier,,,,,75,
603734,Raúl Fernández,UD Maracena,Buteur,,,,,66,"nom seul, non confirme"
597354,Raúl García-Alejo,Sant Andreu,Gardien,,,,,120,plusieurs candidats
1797874,Reece Johnson,Sheffield Wednesday,Lateral,,,,,127,plusieurs candidats
1118454,Regan Linney,Carlisle United,Ailier,28,ENG,10,,69,
588374,Reiss Greenidge,Slough Town,Defenseur central,,,,,120,
1610089,Renald Xhemo,Le Puy,Milieu defensif,29,ALB,6,,180,
348420,Renaud Ripart,Troyes,Buteur,32,FRA,9,,253,
160214,Rene Eckardt,ZFC Meuselwitz,Milieu defensif,,,,,90,
1379623,Reshat Ramadani,KF Shkendija,Milieu relayeur,,,,,508,"nom seul, non confirme"
466826,Riad Bajic,AEK Larnaca,Buteur,31,BIH,11,,585,"nom seul, non confirme"
476764,Ricardo Vaz,,Lateral,,,,,71,"nom seul, non confirme"
607130,Riccardo Calder,Brackley Town,Lateral,29,ENG,2,,210,
422956,Richard Brindley,Eastleigh,Lateral,32,ENG,2,,90,
49922,Richi,Navalcarnero,Defenseur central,,,,,120,
205142,Ricky Holmes,Chelmsford,Milieu defensif,,,,,89,plusieurs candidats
696426,Rico Wehrle,Bahlinger SC,Ailier,,,,,45,
516291,Rico Wuttke,Bahlinger SC,Lateral,,,,,90,
1420949,Rilind Neziri,Blau-Weiss Lohne,Lateral,,,,,78,"nom seul, non confirme"
1323036,Roan Riera,La Union CF,Defenseur central,,,,,45,"nom seul, non confirme"
789623,Robbie Tinkler,South Shields,Defenseur central,,,,,90,
314947,Roberto Correa,CD Extremadura,Defenseur central,,,,,90,plusieurs candidats
715947,Roberto Herrero,CD Yuncos,Buteur,,,,,64,plusieurs candidats
1560046,Robin Mirisola,Genk,Buteur,19,BEL,29,,62,
834663,Rodrigao,FK Crvena Zvezda,Defenseur central,30,BRA,5,,554,
1727689,Roger Hinojo,Cultural Leonesa,Lateral,20,ESP,21,,105,
1284333,Roi Mishpati,Maccabi Tel Aviv,Gardien,33,ISR,90,,630,
831864,Rollin Menayese,,Defenseur central,,,,,210,
1256470,Romain Antunes,Dieppe,Milieu relayeur,,,,,90,plusieurs candidats
724399,Romain Burgeaud,FC Perigny,Buteur,,,,,81,
724523,Romain Guillotte,Bayeux,Buteur,,,,,165,
724602,Romain Herbinière,Marcquois,Gardien,,,,,90,
724727,Romain Lorandi,Bethune,Gardien,,,,,90,
633086,Romain Poncet,Hauts Lyonnais,Defenseur central,,,,,180,
1874165,Romain Rousseau,FC Perigny,Milieu relayeur,,,,,90,
724343,Romain Thomas,Canet Roussillon,Milieu defensif,,,,,86,plusieurs candidats
633129,Romain Thunet,Lyon La Duchere,Defenseur central,,,,,90,
1854187,Roman Fita,CD Quintanar del Rey,Ailier,,,,,120,
454034,Ron Meyer,Sportfreunde Lotte,Gardien,,,,,90,"nom seul, non confirme"
1529853,Ronaldo Webster,KF Shkendija,Lateral,,,,,720,plusieurs candidats
1091144,Ronan Hauterville,AS Gosier,Defenseur central,,,,,90,
724579,Ronan Popote,AS Gosier,Ailier,,,,,69,
1337914,Roy Revivo,Maccabi Tel Aviv,Lateral,22,ISR,3,,675,
687689,Rron Broja,Drita,Milieu defensif,,,,,192,"nom seul, non confirme"
916291,Ruben Droehnle,Bordeaux,Defenseur central,,,,,89,
1816801,Ruben Murcia,CD Quintanar del Rey,Milieu relayeur,,,,,89,
1251292,Ruben Shakpoke,Slough Town,Buteur,,,,,81,
359195,Ruben Sobrino,Cultural Leonesa,Ailier,,,,,64,
603722,Rubén,UD Maracena,Lateral,,,,,90,plusieurs candidats
639144,Rubén Alcaraz,Granada,Milieu defensif,34,ESP,4,,180,"nom seul, non confirme"
1002661,Rubén Garcia,Orihuela,Lateral,,,,,64,"nom seul, non confirme"
640281,Rubén Martinez,Sabadell,Buteur,,,,,61,plusieurs candidats
716383,Rubén Osuna,UD Maracena,Buteur,,,,,77,
1404409,Rubén Quintanilla,Eldense,Milieu relayeur,,,,,122,
275850,Rudi Vancas,NK Celje,Ailier,,,,,210,
436341,Rufat Dadashov,BFC Dynamo,Buteur,,,,,103,"nom seul, non confirme"
1523331,Ruffice Kabongo,Concarneau,Lateral,,,,,57,plusieurs candidats
1441894,Ruggero Frosinini,Catanzaro,Lateral,24,ITA,62,,90,
776568,Rui Costa,Farense,Buteur,29,POR,7,,63,plusieurs candidats
1541841,Runy,Real Avila,Ailier,,,,,82,
247036,Ryad Habbas,Croix,Buteur,,,,,90,
532497,Ryan Camenzuli,Hamrun Spartans,Lateral,,,,,450,
635606,Ryan Mmaee,Omonia Nicosia,Buteur,28,MAR,19,,241,"nom seul, non confirme"
724360,Rémi Burnel,Croix,Ailier,,,,,133,
212875,Róbert Mak,Slovan Bratislava,Buteur,34,SVK,21,,238,
164323,Rúben Fernandes,Farense,Defenseur central,39,POR,26,,45,"nom seul, non confirme"
938282,Saad Agouzoul,Omonia Nicosia,Defenseur central,28,MAR,17,,405,
557532,Sagiv Yehezkel,Maccabi Tel Aviv,Buteur,30,ISR,11,,152,
183428,Saheed Mustapha,RSV Eintracht 1949,Defenseur central,,,,,90,plusieurs candidats
447421,Saku Savolainen,KuPS,Lateral,29,FIN,6,,270,
572232,Salem Nouwame,SV Hemelingen,Lateral,,,,,90,
240367,Salif Sané,Merignac,Milieu defensif,,,,,90,"nom seul, non confirme"
1435924,Salim Akkal,Le Puy,Milieu relayeur,25,FRA,8,,157,
644401,Salim Diaby,Dieppe,Lateral,,,,,90,plusieurs candidats
1489445,Salim El Jebari,CD Mirandes,Milieu defensif,21,ESP,30,,195,"nom seul, non confirme"
1478703,Salim Fago Lawal,Viktoria Plzen,Buteur,,,,,139,plusieurs candidats
198593,Saliou Ciss,Feignies Aulnoye,Defenseur central,,,,,75,"nom seul, non confirme"
724828,Saloum Soumaré,Montreuil FC,Ailier,,,,,65,plusieurs candidats
1485179,Salvi Carrasco,Uniao de Leiria,Gardien,,,,,90,plusieurs candidats
629497,Sam Avery,Weston Super Mare,Defenseur central,,,,,89,
913297,Sam Ducros,Bassin d'Arcachon,Lateral,,,,,90,
662566,Sam Heathcote,,Defenseur central,,,,,300,
185326,Sam Morsy,Bristol City,Milieu defensif,34,EGY,40,,210,
562947,Samso,Atletic Lleida,Ailier,,,,,64,
1693771,Samu Fernandez,Deportivo La Coruna,Defenseur central,,,,,84,plusieurs candidats
1560022,Samu Mayo,Guadalajara,Milieu relayeur,,,,,72,plusieurs candidats
665435,Samuel Addai,Sportfreunde Lotte,Ailier,,,,,45,plusieurs candidats
704316,Samuel Calera,Racing Santander,Lateral,,,,,75,
1184028,Samuel Folarin,Chelmsford,Milieu offensif,,,,,73,"nom seul, non confirme"
1050818,Samuel Giovane,Palermo,Lateral,22,ITA,17,,59,
1416688,Samuel Hurtado,CD Extremadura,Lateral,,,,,155,"nom seul, non confirme"
132143,Samuel Martínez,Cieza,Ailier,,,,,172,plusieurs candidats
965013,Samuel Obeng,AD Ceuta FC,Buteur,28,GHA,20,,82,
1347776,Samuel Pasanen,KuPS,Milieu relayeur,19,FIN,14,,58,
1572838,Samuel Rodriguez,Real Avila,Gardien,,,,,120,plusieurs candidats
1251988,Samuel Vignato,Rijeka,Ailier,22,ITA,19,,381,"nom seul, non confirme"
576154,Samuelle Massolo,LR Vicenza,Gardien,,,,,90,
1269849,Samuli Miettinen,KuPS,Defenseur central,21,FIN,16,,360,"nom seul, non confirme"
1385501,Samy El Khiar,Canet Roussillon,Milieu offensif,,,,,61,
633545,Samy Messili,Hauts Lyonnais,Ailier,,,,,76,
1045565,Sandro Cruz,Slovan Bratislava,Lateral,24,ANG,57,,356,"nom seul, non confirme"
574894,Sandro Toscano,,Milieu defensif,,,,,90,"nom seul, non confirme"
716440,Santi Otero,Puerto de Vega,Lateral,,,,,90,plusieurs candidats
903401,Santiago Guido Visentin,Audace Cerignola,Defenseur central,,,,,90,plusieurs candidats
1443845,Santiago Perea,CD Quintanar del Rey,Defenseur central,,,,,120,"nom seul, non confirme"
517297,Saul Garcia,Racing de Ferrol,Lateral,31,ESP,16,,63,"nom seul, non confirme"
1518943,Sayed Abu Farkhi,Maccabi Tel Aviv,Buteur,19,ISR,34,,297,
644843,Sayon Keita,St Maur Lusitanos,Buteur,,,,,90,"nom seul, non confirme"
93204,Scott Davies,Slough Town,Defenseur central,,,,,120,plusieurs candidats
965734,Scott Pollock,Brackley Town,Milieu offensif,24,ENG,7,,120,"nom seul, non confirme"
1288487,Sean Etaluku,Forest Green Rovers,Ailier,21,ENG,28,,45,
1453339,Seb Naylor,Bristol City,Lateral,20,ENG,24,,85,"nom seul, non confirme"
846740,Sebastjan Spahiu,KF Shkendija,Ailier,,,,,478,
724911,Sekhouba Souare,St Cyr Collonges au Mont d'Or,Defenseur central,,,,,90,"nom seul, non confirme"
1764147,Sekou Djanbou,Real Murcia,Milieu relayeur,,,,,45,
1431307,Selu Diallo,Cultural Leonesa,Milieu relayeur,22,ESP,23,,109,plusieurs candidats
857441,Semir Smajlagic,Hamrun Spartans,Buteur,,,,,110,
955407,Senou Coulibaly,Omonia Nicosia,Defenseur central,31,MLI,5,,413,"nom seul, non confirme"
1875741,Seny Diaby,Marcquois,Ailier,,,,,58,"nom seul, non confirme"
1448373,Sergey Muradyan,FC Noah,Defenseur central,21,ARM,3,,530,
1752160,Sergi Brunet,Toledo,Defenseur central,,,,,90,
1821494,Sergi Casals,,Lateral,,,,,90,"nom seul, non confirme"
1185148,Sergi Garcia,Sant Andreu,Ailier,,,,,59,"nom seul, non confirme"
1627965,Sergi Molina,CF Talavera de la Reina,Defenseur central,,,,,90,"nom seul, non confirme"
1392236,Sergi Serrano,Sant Andreu,Ailier,,,,,120,plusieurs candidats
716431,Sergio Ardura,Puerto de Vega,Milieu relayeur,,,,,90,
1701546,Sergio Arribas,SD Huesca,Defenseur central,22,ESP,28,,279,"nom seul, non confirme"
874031,Sergio Benito,Ponferradina,Ailier,,,,,62,"nom seul, non confirme"
221051,Sergio Camacho,Cieza,Milieu defensif,,,,,180,plusieurs candidats
638390,Sergio Fernández,Atletico Astorga,Defenseur central,,,,,74,plusieurs candidats
482512,Sergio Leon,Atletico Palma del Rio,Buteur,,,,,75,plusieurs candidats
632495,Sergio López,Valle de Egues,Buteur,,,,,78,"nom seul, non confirme"
1791769,Sergio Martinez,Racing Santander,Buteur,18,ESP,36,,266,"nom seul, non confirme"
716290,Sergio Medina,Valle de Egues,Defenseur central,,,,,66,plusieurs candidats
998298,Sergio Montero,CF Talavera de la Reina,Ailier,,,,,74,plusieurs candidats
156553,Sergio Padt,Ludogorets Razgrad,Gardien,35,NED,1,,270,
715336,Sergio Roque,CD Sant Jordi,Milieu defensif,,,,,67,plusieurs candidats
1281250,Serhat Polat,Hallescher FC,Ailier,,,,,65,
703476,Serhat Sido,SV Hemelingen,Buteur,,,,,20,
1344263,Serigne Thioune,Hamrun Spartans,Buteur,,,,,257,
139711,Shane Byrne,Brackley Town,Milieu defensif,,,,,173,plusieurs candidats
1782318,Sherhan Kalmurza,Kairat Almaty,Gardien,,,,,180,
1670318,Shola Ogundana,Dynamo Kyiv,Ailier,,,,,184,
1280185,Sidi Cissé,Bourg en Bresse Peronnas,Buteur,22,FRA,9,,90,plusieurs candidats
1700509,Silas Pruefrock,Greuther Fürth,Gardien,,,,,90,
1683396,Simon Cara,Istres,Ailier,,,,,179,
274691,Simon Sluga,NK Celje,Gardien,33,CRO,21,,90,
1780246,Simone Bonetti,Reggiana,Defenseur central,20,ITA,43,,84,
498763,Simón Lecea,SD Logrones,Lateral,,,,,60,
688832,Slobodan Jakovljevic,Zrinjski Mostar,Defenseur central,36,SRB,27,,270,
473306,Sofiane Bourouis Belle,Lyon La Duchere,Buteur,,,,,87,
724729,Sofiane Faouzi,Bethune,Lateral,,,,,90,"nom seul, non confirme"
609612,Sofiane Oumedjeber,Croix,Milieu relayeur,,,,,90,
1668173,Solomon Loubao,Sochaux,Buteur,,,,,60,
639716,Son,Ludogorets Razgrad,Lateral,31,ESP,17,,791,plusieurs candidats
564755,Sony Butrot,Les Herbiers,Milieu offensif,,,,,90,
644612,Soufiane Bahassa,Bordeaux,Ailier,,,,,63,
1566096,Soule,Atletic Lleida,Buteur,,,,,90,"nom seul, non confirme"
724618,Souleymane Coulibaly,Chantilly US,Defenseur central,,,,,169,"nom seul, non confirme"
640222,Souleymane Faye,Dieppe,Defenseur central,,,,,90,plusieurs candidats
724863,Souleymane Mancal,Les Sables VF,Defenseur central,,,,,90,
1668288,Stanislas Kielt,Guingamp,Buteur,,,,,90,
729181,Stanislav Ivanov,Ludogorets Razgrad,Lateral,26,BUL,99,,64,"nom seul, non confirme"
1520349,Steevy Mazikou,Avranches,Lateral,21,FRA,7,,72,"nom seul, non confirme"
641164,Stefan Maderer,Lokomotive Leipzig,Buteur,,,,,78,
886020,Stefan Mols,Tamworth,Ailier,26,ESP,14,,75,
571388,Stefan Simic,Omonia Nicosia,Defenseur central,31,CZE,27,,349,plusieurs candidats
1685569,Stefano Di Mario,Virtus Entella,Lateral,20,ITA,26,,90,"nom seul, non confirme"
816195,Stefano Greco,Audace Cerignola,Gardien,,,,,90,
861738,Stefano Surdanovic,Zrinjski Mostar,Milieu offensif,27,SRB,23,,75,
1404625,Steffen Rohwedder,SV Atlas Delmenhorst,Ailier,,,,,90,
1362335,Stepán Langer,Sigma Olomouc,Milieu relayeur,25,CZE,37,,255,
92666,Stevan Jovetic,Omonia Nicosia,Buteur,36,MNE,8,,66,
1076509,Steven Luyambula Biwa,Orléans,Lateral,23,FRA,13,,90,
1844338,Steven Sibille,Torrent CF,Ailier,,,,,45,"nom seul, non confirme"
244281,Stevens Barreto,Toledo,Lateral,,,,,90,"nom seul, non confirme"
653982,Stjepan Radeljic,Rijeka,Defenseur central,28,BIH,6,,623,
164062,Stopira,Torreense,Defenseur central,38,CPV,2,,390,
1122595,Strahinja Erakovic,FK Crvena Zvezda,Defenseur central,25,SRB,25,,205,
237563,Stuart Armstrong,Aberdeen,Milieu relayeur,33,SCO,16,,267,plusieurs candidats
644417,Stéphan Welsh,Garde Saint-Ivy Pontivy,Lateral,,,,,81,"nom seul, non confirme"
1844032,Suleiman El Haddadi,Leganes,Buteur,,,,,59,
1798686,Sulyman Krubally,Burton Albion,Milieu relayeur,,,,,167,
763991,Sven Müller,Hallescher FC,Gardien,,,,,90,plusieurs candidats
1230819,Takuto Oshima,FC Noah,Milieu relayeur,27,JPN,14,,610,
1468790,Tala,CD Extremadura,Lateral,,,,,178,
1099926,Taneli Hämäläinen,KuPS,Defenseur central,24,FIN,33,,466,"nom seul, non confirme"
1588235,Tanguy Lienard,Feignies Aulnoye,Lateral,,,,,60,"nom seul, non confirme"
644322,Tanguy Vincent,Croix,Gardien,,,,,90,"nom seul, non confirme"
1657311,Tarik Gidaree,Slough Town,Lateral,,,,,59,
715576,Tarru,Sant Just,Milieu defensif,,,,,90,
1436306,Tawfik Bentayeb,Troyes,Milieu offensif,24,MAR,19,,87,
1422742,Ted Curd,Boreham Wood,Gardien,19,ENG,22,,180,
1875907,Teddy Kazmierczak,Bethune,Ailier,,,,,67,
1685265,Tegan Finn,Plymouth Argyle,Ailier,17,ENG,39,,71,"nom seul, non confirme"
1140273,Temi Babalola,Forest Green Rovers,Buteur,,,,,59,
1393426,Temi Eweka,Eastleigh,Defenseur central,26,ENG,6,,90,
1270388,Temirlan Anarbekov,Kairat Almaty,Gardien,22,KAZ,77,,540,
1098795,Terrell Egbri,Maldon & Tiptree,Ailier,,,,,59,
1338991,Terrell Works,Braintree Town,Ailier,20,ENG,38,,45,
1704391,Thalys,Almeria,Buteur,20,BRA,9,,90,
1724188,Theo Carroll,Preston North End,Ailier,18,ENG,20,,90,
1200814,Theo Fonseca,AD Fafe,Milieu relayeur,,,,,145,plusieurs candidats
1837419,Theodor Lundbergh,Malmö FF,Milieu relayeur,,,,,217,
724705,Thibaud Calavia,Merignac,Lateral,,,,,90,
570151,Thibault Relange,Istres,Lateral,,,,,145,
594887,Thibault Sinquin,Concarneau,Defenseur central,33,FRA,2,,90,
1540435,Thiemoko Diarra,Reims,Ailier,22,MLI,7,,197,plusieurs candidats
511985,Thomas Anderson,Shrewsbury Town,Defenseur central,,,,,300,plusieurs candidats
652980,Thomas Blot,Hauts Lyonnais,Lateral,,,,,176,
1874295,Thomas Bremond,Vendee Fontenay Foot,Defenseur central,,,,,90,
724364,Thomas Coppin,Croix,Milieu relayeur,,,,,69,
724581,Thomas Davillars,AS Gosier,Milieu defensif,,,,,90,
220944,Thomas De Parmentier,Feignies Aulnoye,Lateral,,,,,60,
724730,Thomas Evrard,Bethune,Milieu relayeur,,,,,76,
724345,Thomas Fievez,Canet Roussillon,Milieu relayeur,,,,,90,
619289,Thomas Robinet,Dunkerque,Buteur,29,FRA,9,,79,
1289962,Thomas Sandon,LR Vicenza,Lateral,,,,,90,
465865,Thomas Selensky,Pirmasens,Milieu relayeur,,,,,120,
1195273,Thorleifur Úlfarsson,Breidablik,Buteur,24,ISL,45,,63,
208232,Thorsten Tönnies,Blau-Weiss Lohne,Buteur,,,,,90,
724525,Théo Jouan,Bayeux,Defenseur central,,,,,180,
955554,Tiago Dantas,Rijeka,Milieu defensif,25,POR,26,,630,plusieurs candidats
816272,Tiago Martins,AD Fafe,Gardien,27,POR,64,,90,"nom seul, non confirme"
1526609,Tidyane Diagouraga,Bordeaux,Milieu relayeur,,,,,89,
1191369,Tiernan Brooks,Gateshead FC,Gardien,23,IRL,1,,90,"nom seul, non confirme"
552700,Tigran Barseghyan,Slovan Bratislava,Ailier,32,ARM,11,,334,
768016,Tihomir Kostadinov,Sigma Olomouc,Milieu defensif,29,MKD,10,,225,
703496,Till Plumpe,RSV Eintracht 1949,Buteur,,,,,68,
703492,Tim Göth,RSV Eintracht 1949,Lateral,,,,,90,
515212,Tim Littmann,Homburg,Lateral,,,,,83,
628425,Tim Matuschewsky,FC Gütersloh,Gardien,,,,,90,
743468,Timi Elsnik,FK Crvena Zvezda,Milieu relayeur,27,SVN,21,,629,
976996,Timothy Fayulu,FC Noah,Gardien,26,COD,16,,450,
833687,Tjay De Barr,Lincoln Red Imps FC,Buteur,,,,,540,
1637804,Tobias Brenan,Wigan Athletic,Ailier,,,,,90,
965112,Tobias Dombrowa,Lokomotive Leipzig,Lateral,,,,,120,
1080175,Tobias Gunte,BFC Dynamo,Defenseur central,,,,,120,
212247,Tobias Thomsen,Breidablik,Buteur,33,DEN,77,,60,
1443861,Tom Atcheson,Blackburn Rovers,Defenseur central,19,NIR,38,,120,
724638,Tom Clémence,Garde Saint-Ivy Pontivy,Defenseur central,,,,,90,
199456,Tom Eastman,Maldon & Tiptree,Defenseur central,,,,,60,
589631,Tom Fron,RSV Eintracht 1949,Milieu offensif,,,,,83,
607856,Tom Tonks,Tamworth,Milieu defensif,34,ENG,4,,90,
607964,Tom Voirin,US Chauvigny,Milieu relayeur,,,,,90,
1092987,Tomas Ribeiro,Cultural Leonesa,Defenseur central,26,POR,16,,90,"nom seul, non confirme"
715318,Tomeu Llinas,CD Sant Jordi,Milieu relayeur,,,,,54,
639930,Tomás Gallardo,CD Sant Jordi,Lateral,,,,,90,"nom seul, non confirme"
406294,Tomás Huk,Sigma Olomouc,Defenseur central,30,SVK,5,,90,
674425,Tomás Inglés,Lorca Deportiva,Buteur,,,,,45,
1152435,Tomás Rigo,Stoke City,Milieu relayeur,23,SVK,19,,154,"nom seul, non confirme"
1127218,Ton Ripoll,Sabadell,Lateral,,,,,90,
246430,Toni,Lincoln Red Imps FC,Ailier,,,,,479,plusieurs candidats
715570,Toni Domínguez,Sant Just,Gardien,,,,,90,plusieurs candidats
1300358,Toni Fruk,Rijeka,Buteur,25,CRO,10,,850,
1379330,Toni Kolega,Lincoln Red Imps FC,Defenseur central,,,,,441,
1645686,Toni Majic,Zrinjski Mostar,Buteur,19,CRO,90,,90,
716099,Toni Ramis,Constancia,Ailier,,,,,73,"nom seul, non confirme"
1801070,Toni Tamarit,CD Mirandes,Lateral,20,ESP,27,,120,
724344,Tony Algrin,Canet Roussillon,Defenseur central,,,,,90,
715896,Tote,Inter de Valdemoro,Defenseur central,,,,,90,"nom seul, non confirme"
877442,Tre Pemberton,Forest Green Rovers,Lateral,26,ENG,21,,90,
663026,Tyler Lyttle,Brackley Town,Defenseur central,29,ENG,3,,210,
789555,Tyler Magloire,Port Vale,Defenseur central,27,ENG,35,,98,
1285713,Tyrese Asante,Maccabi Tel Aviv,Lateral,23,NED,6,,450,plusieurs candidats
1187272,Tyrese Dyce,Slough Town,Lateral,,,,,61,
956660,Tyrique Clarke,Slough Town,Milieu defensif,,,,,80,plusieurs candidats
1724555,Téo Barisic,Rijeka,Defenseur central,,,,,91,plusieurs candidats
384212,Ulrich Taffertshofer,Atletico Baleares,Defenseur central,,,,,180,
716317,Unai Almela,CD Roda,Ailier,,,,,62,
715586,Unai Melero,Sant Just,Lateral,,,,,78,plusieurs candidats
1791354,Unai Pérez,Torreense,Gardien,24,ESP,13,,180,"nom seul, non confirme"
1384888,Urri,Sabadell,Milieu relayeur,,,,,90,
805353,Urtzi Urzelai,UCAM Murcia,Milieu defensif,,,,,80,
596382,Usama Arhoun,CD Extremadura,Milieu defensif,,,,,143,
457984,Vadim Semchuk,FV Engers,Milieu relayeur,,,,,78,
1673715,Valen Gomez,CF Talavera de la Reina,Buteur,,,,,66,"nom seul, non confirme"
1260156,Valentin Gasc,KuPS,Milieu defensif,25,ARG,10,,180,
1668267,Valentin Pezzolesi,Las Palmas,Buteur,,,,,90,
150833,Valentin Roberge,AEK Larnaca,Defenseur central,38,CYP,27,,270,
816583,Valentin Vanbaleghem,Croix,Milieu defensif,,,,,90,
841384,Valeri Gromyko,Kairat Almaty,Ailier,29,BLR,55,,463,
1044455,Valgeir Valgeirsson,Breidablik,Lateral,23,ISL,17,,314,
1394006,Vasco,Ponferradina,Lateral,,,,,120,plusieurs candidats
850289,Vasco Braga,AD Fafe,Milieu relayeur,32,POR,8,,161,"nom seul, non confirme"
1647023,Vasilije Kostov,FK Crvena Zvezda,Milieu offensif,17,SRB,22,,379,
824190,Vesel Limaj,Drita,Milieu relayeur,,,,,490,
1224534,Veton Tusha,Drita,Ailier,,,,,192,
716319,Victor Albalat,CD Roda,Ailier,,,,,90,
1819236,Victor Charlez,Ebro,Ailier,,,,,90,
1323768,Victor Eimil,Pontevedra,Lateral,,,,,53,
1669907,Victor Mayela,Dunkerque,Defenseur central,21,FRA,8,,90,
884190,Victor Morillo,Atletico Baleares,Lateral,,,,,68,
1716409,Victor Ozhianvuna,Shamrock Rovers,Milieu relayeur,16,IRL,36,,162,
1288499,Victor Sanchis,Utebo,Lateral,,,,,90,
1446819,Victor Valverde,Albacete,Lateral,,,,,72,plusieurs candidats
1509069,Viktor Dadason,FC København,Buteur,,,,,251,
660139,Viktor Einarsson,Breidablik,Milieu relayeur,28,ISL,8,,406,
635944,Viktor Margeirsson,Breidablik,Defenseur central,31,ISL,21,,540,
1581913,Vilmy Lemboma,Les Herbiers,Lateral,,,,,90,
426587,Vincent Decker,Canet Roussillon,Defenseur central,,,,,90,"nom seul, non confirme"
1296623,Vincenzo Polito,Hamrun Spartans,Defenseur central,,,,,434,
761703,Vitali Lisakovich,NK Celje,Milieu relayeur,27,BLR,71,,161,
798522,Vitalie Damascan,Zrinjski Mostar,Buteur,26,MDA,31,,58,
753724,Viti,Las Palmas,Lateral,28,ESP,17,,69,"nom seul, non confirme"
1538242,Vitolo,Real Avila,Milieu relayeur,,,,,120,
759567,Vlad Dragomir,Pafos FC,Buteur,26,ROU,30,,668,
1369195,Vladimir Lucic,FK Crvena Zvezda,Ailier,23,SRB,37,,160,plusieurs candidats
163199,Vladimír Weiss,Slovan Bratislava,Ailier,36,SVK,7,,173,"nom seul, non confirme"
465226,Vladyslav Kabayev,Dynamo Kyiv,Ailier,30,UKR,22,,311,
1711278,Vladyslav Zakharchenko,Dynamo Kyiv,Defenseur central,,,,,180,
900637,Volkan Celiktas,Sonnenhof Großaspach,Milieu relayeur,,,,,66,
634908,Víctor,Lincoln Red Imps FC,Milieu relayeur,,,,,137,plusieurs candidats
716338,Víctor Hernández,CD Azuaga,Ailier,,,,,83,plusieurs candidats
730472,Waldo Rubio,AEK Larnaca,Ailier,30,ESP,10,,303,plusieurs candidats
724564,Walid Boukhalfa,Freyming,Ailier,,,,,72,"nom seul, non confirme"
